Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Mode,Payment Method,Sales Representative
ORD-104092,2023-11-23,2023-11-26,CU-10167,Betty Davis,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,170.95,4,0.15,59.67,Second Class,Cash on Delivery,Ethan Wu
ORD-108234,2022-06-14,2022-06-21,CU-10157,Melissa Wright,Consumer,United States,Ohio,Columbus,Central,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,68.47,1,0.15,28.47,Second Class,Debit Card,Daniel Kim
ORD-110268,2022-06-12,2022-06-17,CU-11676,Paul Lopez,Consumer,United States,Oregon,Eugene,West,PR-0048,Office Supplies,Labels,Shipping Label Roll,3012.511900768693,3,0.15,94.83,Standard Class,Credit Card,Sofia Rossi
ORD-106245,2025-08-22,2025-08-29,CU-10604,Joseph Garcia,Consumer,United States,Oregon,Eugene,West,PR-0037,Office Supplies,Paper,Printer Paper Ream,273.91,3,0.2,77.0,Same Day,PayPal,Sofia Rossi
ORD-103347,2022-08-27,2022-08-31,CU-10273,Karen Jackson,Corporate,United States,New York,Buffalo,East,PR-0025,Furniture,Tables,Round Meeting Table,1421.45,2,0.15,370.94,Standard Class,PayPal,Nina Petrova
ORD-111530,2022-11-16,2022-11-21,CU-11615,Jessica Taylor,Consumer,United States,Oregon,Portland,West,PR-0025,Furniture,Tables,Round Meeting Table,3246.09,3,0.0,855.7,Standard Class,PayPal,Nina Petrova
ORD-105168,2025-10-29,2025-11-05,CU-10454,John Brown,Home Office,United States,Nevada,Reno,West,PR-0045,Office Supplies,Art,Highlighter Pack,312.93,4,0.2,59.83,Same Day,PayPal,Maria Silva
ORD-101273,2022-10-18,2022-10-20,CU-12082,Jessica Thompson,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0010,Technology,Computers,WorkStation Elite,511.3,2,0.4,-144.14,First Class,Cash on Delivery,Daniel Kim
ORD-110374,2024-05-29,2024-06-02,CU-10403,Sandra Ramirez,Consumer,United States,Oregon,Portland,West,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,280.4,5,0.0,117.16,First Class,Debit Card,Alex Turner
ORD-100574,2024-12-01,2024-12-07,CU-11406,Patricia Scott,Corporate,United States,Massachusetts,Worcester,East,PR-0019,Furniture,Chairs,ErgoChair Deluxe,911.83,1,0.0,376.78,Same Day,Debit Card,Grace Okafor
ORD-110112,2025-09-26,2025-10-03,CU-11762,Robert Garcia,Home Office,United States,Illinois,Chicago,Central,PR-0037,Office Supplies,Paper,Printer Paper Ream,71.51,1,0.0,35.06,Standard Class,PayPal,Nina Petrova
ORD-100144,2023-05-08,2023-05-13,CU-10625,Sandra Jackson,Consumer,United States,Oregon,Eugene,West,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,4.21,1,0.1,1.69,Second Class,Debit Card,Daniel Kim
ORD-109048,2023-11-26,2023-12-03,CU-11125,George Hill,Consumer,United States,New Jersey,Jersey City,East,PR-0014,Technology,Accessories,Laptop Stand,1613.9,2,0.0,432.91,Same Day,Bank Transfer,Alex Turner
ORD-106272,2024-01-11,2024-01-16,CU-12072,George Smith,Home Office,United States,Ohio,Cleveland,Central,PR-0001,Technology,Phones,UltraPhone X12,1430.36,1,0.0,404.35,Standard Class,Debit Card,Alex Turner
ORD-108061,2022-07-09,2022-07-16,CU-11818,George Wilson,Corporate,United States,California,Los Angeles,West,PR-0032,Furniture,Furnishings,Wall Clock,515.49,1,0.2,65.78,Second Class,Credit Card,Alex Turner
ORD-106143,2022-12-04,2022-12-11,CU-10732,Michelle Williams,Corporate,United States,Michigan,Detroit,Central,PR-0015,Technology,Accessories,Bluetooth Speaker,484.22,1,0.2,40.53,Standard Class,PayPal,Sofia Rossi
ORD-110000,2022-04-25,2022-05-02,CU-10091,Mary Davis,Consumer,United States,North Carolina,Raleigh,South,PR-0038,Office Supplies,Binders,3-Ring Binder,154.84,4,0.0,71.55,First Class,Debit Card,Ethan Wu
ORD-102620,2023-11-24,2023-11-30,CU-10774,Karen Thompson,Consumer,United States,Nevada,Reno,West,PR-0040,Office Supplies,Binders,Presentation Binder,515.38,6,0.1,214.29,First Class,Bank Transfer,Alex Turner
ORD-104914,2024-01-13,2024-01-18,CU-12149,Patricia Harris,Home Office,United States,Nevada,Las Vegas,West,PR-0030,Furniture,Furnishings,Desk Lamp LED,1518.44,2,0.05,290.61,Standard Class,PayPal,Liam O'Connor
ORD-105994,2024-05-08,2024-05-12,CU-10030,Richard Jones,Home Office,United States,Tennessee,Memphis,South,PR-0019,Furniture,Chairs,ErgoChair Deluxe,1823.37,3,0.0,597.55,Standard Class,Bank Transfer,Alex Turner
ORD-110038,2025-11-30,2025-12-06,CU-12008,Patricia Garcia,Corporate,United States,Illinois,Chicago,Central,PR-0002,Technology,Phones,NovaPhone S8,1794.78,1,0.0,400.87,Second Class,Credit Card,Alex Turner
ORD-111682,2023-03-25,2023-03-31,CU-10392,Dorothy Perez,Corporate,United States,Michigan,Ann Arbor,Central,PR-0033,Furniture,Furnishings,Filing Cabinet,943.14,1,0.2,75.11,Same Day,Bank Transfer,Sofia Rossi
ORD-104971,2022-10-26,2022-10-31,CU-10507,Brian Sanchez,Consumer,United States,Texas,Dallas,Central,PR-0016,Technology,Copiers,OfficeCopier 4000,1204.08,1,0.3,-154.27,Standard Class,Debit Card,Ethan Wu
ORD-102770,2022-12-22,2022-12-24,CU-10049,Christopher Sanchez,Consumer,United States,Nevada,Las Vegas,West,PR-0042,Office Supplies,Storage,Desk Organizer,441.14,4,0.05,212.08,Standard Class,Cash on Delivery,Liam O'Connor
ORD-104889,2024-05-07,2024-05-12,CU-10026,Matthew Garcia,Corporate,United States,Texas,Austin,Central,PR-0032,Furniture,Furnishings,Wall Clock,632.27,1,0.2,142.86,Second Class,Bank Transfer,Daniel Kim
ORD-107322,2022-10-24,2022-10-25,CU-10241,,Corporate,United States,Oregon,Eugene,West,PR-0021,Furniture,Chairs,Executive Leather Chair,5464.07,5,0.05,1595.24,Standard Class,Bank Transfer,Ethan Wu
ORD-107505,2023-12-04,2023-12-10,CU-11534,Patricia Miller,Consumer,United States,New York,New York City,East,PR-0036,Office Supplies,Paper,Sticky Notes Set,276.44,4,0.1,96.58,Standard Class,PayPal,Sofia Rossi
ORD-100988,2023-04-26,2023-05-02,CU-11990,Richard Lewis,Consumer,United States,Georgia,Atlanta,South,PR-0018,Technology,Copiers,ScanPro Duo,3532.52,4,0.05,784.63,Second Class,PayPal,Ethan Wu
ORD-111405,2023-04-18,2023-04-19,CU-12194,Nancy Thomas,Home Office,United States,Georgia,Savannah,South,PR-0046,Office Supplies,Art,Whiteboard Markers,171.0,4,0.4,18.4,First Class,Credit Card,Maria Silva
ORD-109625,2022-06-10,2022-06-11,CU-10496,Kevin Gonzalez,Consumer,United States,Illinois,Chicago,Central,PR-0031,Furniture,Furnishings,Office Rug,2840.98,4,0.4,-629.49,Standard Class,Cash on Delivery,Sofia Rossi
ORD-104480,2025-07-19,2025-07-22,CU-11795,Margaret Garcia,Home Office,United States,North Carolina,Charlotte,South,PR-0048,Office Supplies,Labels,Shipping Label Roll,78.36,1,0.05,42.64,Standard Class,Cash on Delivery,Alex Turner
ORD-107977,2022-03-13,2022-03-14,CU-11594,Dorothy Hill,Consumer,United States,Massachusetts,Boston,East,PR-0045,Office Supplies,Art,Highlighter Pack,37.26,1,0.0,16.17,Same Day,Bank Transfer,Liam O'Connor
ORD-108903,2023-03-14,2023-03-19,CU-10048,Joseph Williams,Consumer,United States,North Carolina,Charlotte,South,PR-0013,Technology,Accessories,USB-C Hub,1488.65,1,0.1,135.66,Standard Class,Credit Card,Grace Okafor
ORD-103850,2022-05-22,2022-05-25,CU-10996,Steven Scott,Corporate,United States,New York,New York City,East,PR-0023,Furniture,Tables,Conference Table Oak,,2,0.2,133.87,Same Day,PayPal,Alex Turner
ORD-106222,2022-01-13,2022-01-20,CU-12035,Donna Lee,Home Office,United States,Oregon,Eugene,West,PR-0023,Furniture,Tables,Conference Table Oak,2054.99,4,0.15,377.59,Same Day,Bank Transfer,Priya Nair
ORD-106684,2024-06-30,2024-07-07,CU-12141,Sandra Taylor,Consumer,United States,Illinois,Springfield,Central,PR-0012,Technology,Accessories,Mechanical Keyboard,1018.12,2,0.05,300.61,First Class,PayPal,Sofia Rossi
ORD-103565,2022-10-09,2022-10-14,CU-11656,Mary Perez,Corporate,United States,Georgia,Atlanta,South,PR-0005,Technology,Phones,Aria Smartphone,1560.79,2,0.3,37.58,Standard Class,Credit Card,Grace Okafor
ORD-106503,2025-06-03,2025-06-04,CU-10617,Jennifer Flores,Consumer,United States,Texas,Houston,Central,PR-0007,Technology,Computers,AirLight 13,4947.89,5,0.1,610.44,Second Class,Debit Card,Ethan Wu
ORD-109210,2024-07-28,2024-07-29,CU-11285,Barbara Jackson,Consumer,United States,Tennessee,Memphis,South,PR-0005,Technology,Phones,Aria Smartphone,2569.72,2,0.15,4.63,First Class,PayPal,Nina Petrova
ORD-103887,2023-02-27,2023-02-28,CU-11887,Sarah King,Home Office,United States,Texas,Houston,Central,PR-0021,Furniture,Chairs,Executive Leather Chair,269.09,1,0.4,-6.02,Second Class,Bank Transfer,Daniel Kim
ORD-103296,2025-06-03,2025-06-04,CU-12132,Linda Martin,Home Office,United States,New York,Albany,East,PR-0034,Office Supplies,Paper,Premium Copy Paper,63.63,1,0.15,18.63,Second Class,Bank Transfer,Alex Turner
ORD-104403,2024-01-07,2024-01-10,CU-11457,Joseph Martinez,Corporate,United States,Florida,Miami,South,PR-0005,Technology,Phones,Aria Smartphone,3110.37,3,0.1,607.52,Second Class,Credit Card,Liam O'Connor
ORD-103461,2023-05-26,2023-05-28,CU-11772,Betty Wilson,Home Office,United States,Illinois,Springfield,Central,PR-0025,Furniture,Tables,Round Meeting Table,781.36,2,0.05,194.54,Second Class,PayPal,Daniel Kim
ORD-104909,2025-11-27,2025-12-04,CU-11722,Linda Torres,Consumer,United States,Texas,Austin,Central,PR-0012,Technology,Accessories,Mechanical Keyboard,1167.44,4,0.0,377.49,Standard Class,PayPal,Daniel Kim
ORD-104137,2025-10-11,2025-10-12,CU-10534,Jennifer Lee,Consumer,United States,Oregon,Eugene,West,PR-0039,Office Supplies,Binders,Report Cover Binder,21.43,4,0.05,12.44,Standard Class,PayPal,Carlos Mendes
ORD-108697,2024-07-20,2024-07-21,CU-10151,Sandra Jackson,Consumer,United States,Ohio,Cleveland,Central,PR-0025,Furniture,Tables,Round Meeting Table,2737.22,7,0.1,945.82,First Class,Credit Card,Daniel Kim
ORD-107956,2025-10-15,2025-10-21,CU-11589,Karen Smith,Corporate,United States,Illinois,Springfield,Central,PR-0018,Technology,Copiers,ScanPro Duo,3271.62,3,0.15,387.16,Standard Class,Debit Card,Grace Okafor
ORD-110596,2024-05-24,2024-05-25,CU-10951,Lisa Scott,Corporate,United States,Michigan,Detroit,Central,PR-0017,Technology,Copiers,PrintMaster 200,1062.89,1,0.1,243.87,Standard Class,Bank Transfer,Daniel Kim
ORD-109873,2024-11-19,2024-11-25,CU-11019,Steven Sanchez,Corporate,United States,Oregon,Portland,West,PR-0032,Furniture,Furnishings,Wall Clock,4819.5,6,0.15,768.71,Standard Class,Cash on Delivery,Nina Petrova
ORD-108028,2023-06-06,2023-06-13,CU-10641,Andrew Brown,Consumer,United States,Tennessee,Nashville,South,PR-0015,Technology,Accessories,Bluetooth Speaker,1721.77,1,0.0,464.28,Second Class,Credit Card,Daniel Kim
ORD-110161,2025-09-26,2025-09-28,CU-12038,Amanda Thompson,Consumer,United States,Texas,Houston,Central,PR-0045,Office Supplies,Art,Highlighter Pack,21.35,1,0.1,8.6,Standard Class,Cash on Delivery,Priya Nair
ORD-104794,2022-03-13,,CU-10535,Thomas Lee,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0001,Technology,Phones,UltraPhone X12,2546.76,3,0.15,96.96,First Class,Bank Transfer,Liam O'Connor
ORD-100725,2022-12-26,2022-12-30,CU-11555,Michael Garcia,Consumer,United States,North Carolina,Charlotte,South,PR-0020,Furniture,Chairs,MeshBack Office Chair,858.35,1,0.0,289.82,Second Class,Credit Card,Sofia Rossi
ORD-106063,2023-04-08,2023-04-12,CU-11091,Lisa Robinson,Consumer,United States,Michigan,Ann Arbor,Central,PR-0040,Office Supplies,Binders,Presentation Binder,21.88,1,0.3,7.21,Same Day,PayPal,Carlos Mendes
ORD-102051,2022-09-24,2022-09-27,CU-10326,Amanda Wilson,Consumer,United States,California,Los Angeles,West,PR-0020,Furniture,Chairs,MeshBack Office Chair,1836.49,3,0.3,2.91,Same Day,Bank Transfer,Grace Okafor
ORD-105783,2022-04-22,2022-04-24,CU-11439,Susan Gonzalez,Corporate,United States,Michigan,Ann Arbor,Central,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,333.12,8,0.2,87.24,Second Class,Cash on Delivery,Liam O'Connor
ORD-104311,2024-04-09,2024-04-16,CU-12121,Betty Torres,Consumer,United States,Georgia,Savannah,South,PR-0005,Technology,Phones,Aria Smartphone,4788.6,6,0.0,880.1,Second Class,PayPal,Grace Okafor
ORD-102146,2022-12-18,2022-12-24,CU-11807,Joseph Harris,Consumer,United States,Oregon,Eugene,West,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,193.42,2,0.0,90.21,Standard Class,Credit Card,Priya Nair
ORD-110514,2022-09-04,2022-09-05,CU-11896,Thomas Miller,Corporate,United States,Illinois,Chicago,Central,PR-0005,Technology,Phones,Aria Smartphone,1108.35,2,0.1,131.55,Second Class,Debit Card,Priya Nair
ORD-102696,2024-11-10,2024-11-12,CU-11318,Patricia Davis,Consumer,United States,Florida,Orlando,South,PR-0011,Technology,Accessories,Wireless Mouse,759.22,2,0.05,193.19,Second Class,Bank Transfer,Sofia Rossi
ORD-102482,2025-05-27,2025-05-29,CU-10779,Daniel Scott,Consumer,United States,Illinois,Chicago,Central,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,109.8,1,0.0,31.03,Standard Class,PayPal,Liam O'Connor
ORD-101370,2024-09-27,2024-10-02,CU-12188,Donald Williams,Consumer,United States,New Jersey,Jersey City,East,PR-0006,Technology,Computers,ProBook 15,6570.05,5,0.0,2173.16,Standard Class,Cash on Delivery,Maria Silva
ORD-101566,2025-06-09,2025-06-14,CU-11780,John Miller,Corporate,United States,Tennessee,Memphis,South,PR-0011,Technology,Accessories,Wireless Mouse,4945.36,4,0.1,1737.68,Second Class,PayPal,Alex Turner
ORD-107416,2022-10-11,2022-10-14,CU-11122,Donna Nguyen,Home Office,United States,Ohio,Columbus,Central,PR-0015,Technology,Accessories,Bluetooth Speaker,12110.91,7,0.0,2717.89,Standard Class,Debit Card,Grace Okafor
ORD-104312,2025-01-26,2025-01-28,CU-11288,Joshua Miller,Consumer,United States,New Jersey,Newark,East,PR-0021,Furniture,Chairs,Executive Leather Chair,859.12,1,0.0,271.96,Standard Class,Debit Card,Ethan Wu
ORD-101516,2022-11-25,2022-11-28,CU-11899,James Williams,Consumer,United States,Georgia,Savannah,South,PR-0001,Technology,Phones,UltraPhone X12,1270.93,3,0.05,294.17,Standard Class,Cash on Delivery,Daniel Kim
ORD-106844,2023-04-25,2023-05-02,CU-11367,Deborah Clark,Consumer,United States,Ohio,Cleveland,Central,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,677.57,1,0.05,201.6,Standard Class,Credit Card,Ethan Wu
ORD-105862,2025-10-24,2025-10-30,CU-10775,Michael Torres,Home Office,United States,Tennessee,Nashville,South,PR-0006,Technology,Computers,ProBook 15,1254.06,2,0.15,256.3,Standard Class,Debit Card,Daniel Kim
ORD-103627,2023-03-30,2023-04-04,CU-10787,Kevin Moore,Consumer,United States,Oregon,Portland,West,PR-0020,Furniture,Chairs,MeshBack Office Chair,778.83,1,0.2,108.28,Standard Class,Cash on Delivery,Alex Turner
ORD-110378,2024-01-22,2024-01-25,CU-10227,Mary Lopez,Corporate,United States,Ohio,Cleveland,Central,PR-0019,Furniture,Chairs,ErgoChair Deluxe,3533.13,3,0.0,1411.72,Standard Class,PayPal,Nina Petrova
ORD-103308,2025-03-31,2025-04-04,CU-10143,James Garcia,Corporate,United States,North Carolina,Raleigh,South,PR-0023,Furniture,Tables,Conference Table Oak,6266.7,6,0.0,2130.21,First Class,Cash on Delivery,Priya Nair
ORD-103731,2022-11-23,2022-11-24,CU-11568,Christopher Harris,Corporate,United States,Georgia,Atlanta,South,PR-0015,Technology,Accessories,Bluetooth Speaker,1181.61,1,0.3,-77.26,Standard Class,Cash on Delivery,Priya Nair
ORD-101037,2024-04-14,2024-04-15,CU-10868,Elizabeth Lewis,Consumer,United States,California,Los Angeles,West,PR-0007,Technology,Computers,AirLight 13,547.17,3,0.05,127.58,Second Class,Cash on Delivery,Alex Turner
ORD-102437,2022-03-04,2022-03-09,CU-10557,Dorothy Martinez,Corporate,United States,Oregon,Portland,West,PR-0016,Technology,Copiers,OfficeCopier 4000,5525.88,6,0.0,1090.28,Same Day,Bank Transfer,Maria Silva
ORD-102999,2025-04-04,2025-04-10,CU-11199,Joshua Allen,Corporate,United States,Nevada,Reno,West,PR-0019,Furniture,Chairs,ErgoChair Deluxe,1800.21,3,0.0,605.56,Second Class,PayPal,Maria Silva
ORD-101510,2022-02-06,2022-02-12,CU-12080,Elizabeth Perez,Consumer,United States,Washington,Spokane,West,PR-0020,Furniture,Chairs,MeshBack Office Chair,4026.43,6,0.2,463.47,Second Class,PayPal,Nina Petrova
ORD-100411,2022-12-26,2023-01-01,CU-11302,Barbara Flores,Home Office,United States,Texas,Dallas,Central,PR-0002,Technology,Phones,NovaPhone S8,1989.52,3,0.1,419.84,Standard Class,Debit Card,Ethan Wu
ORD-110819,2023-01-29,2023-02-01,CU-12194,Nancy Thomas,Consumer,United States,Oregon,Portland,West,PR-0004,Technology,Phones,Phone Pro Max,2332.13,3,0.2,229.0,Standard Class,Bank Transfer,Ethan Wu
ORD-107774,2023-09-11,2023-09-16,CU-11845,Christopher Rodriguez,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0044,Office Supplies,Art,Marker Set,75.41,3,0.2,19.64,First Class,Credit Card,Alex Turner
ORD-109493,2023-10-10,2023-10-16,CU-11382,Jessica Robinson,Corporate,United States,California,San Francisco,West,PR-0008,Technology,Computers,GameStation Tower,921.76,1,0.05,168.42,Second Class,Bank Transfer,Liam O'Connor
ORD-103259,2022-05-11,2022-05-12,CU-11515,Joseph Wilson,Consumer,United States,Massachusetts,Boston,East,PR-0014,Technology,Accessories,Laptop Stand,810.69,5,0.15,140.5,First Class,PayPal,Grace Okafor
ORD-105392,2024-02-06,2024-02-10,CU-11864,Susan Martinez,Home Office,United States,Georgia,Atlanta,South,PR-0004,Technology,Phones,Phone Pro Max,5078.23,4,0.1,977.97,Standard Class,Cash on Delivery,Ethan Wu
ORD-101317,2024-11-17,2024-11-18,CU-10965,Mary Lee,Corporate,United States,Tennessee,Nashville,South,PR-0043,Office Supplies,Storage,File Sorter,127.19,6,0.4,16.2,Standard Class,Credit Card,Grace Okafor
ORD-107571,2023-08-31,2023-09-02,CU-10256,Paul Gonzalez,Consumer,United States,North Carolina,Raleigh,South,PR-0021,Furniture,Chairs,Executive Leather Chair,1547.03,4,0.15,137.47,First Class,Bank Transfer,Grace Okafor
ORD-108969,2024-09-23,2024-09-27,CU-11409,Emily Young,Consumer,United States,Illinois,Springfield,Central,PR-0039,Office Supplies,Binders,Report Cover Binder,427.42,5,0.15,129.92,Standard Class,Credit Card,Nina Petrova
ORD-103069,2022-07-24,2022-07-29,CU-10282,Charles Allen,Corporate,United States,Texas,Austin,Central,PR-0022,Furniture,Chairs,Task Chair Basic,1214.62,2,0.0,462.08,Second Class,Bank Transfer,Sofia Rossi
ORD-106645,2025-04-21,2025-04-27,CU-11127,John Johnson,Consumer,United States,Illinois,Springfield,Central,PR-0015,Technology,Accessories,Bluetooth Speaker,1255.5,2,0.0,238.51,Second Class,Bank Transfer,Sofia Rossi
ORD-104671,2024-03-02,2024-03-03,CU-10770,Anthony Thompson,Corporate,United States,Ohio,Cleveland,Central,PR-0045,Office Supplies,Art,Highlighter Pack,111.06,3,0.0,55.89,Standard Class,Credit Card,Priya Nair
ORD-107987,2024-08-28,2024-08-31,CU-11928,Edward Thomas,Corporate,United States,Nevada,Reno,West,PR-0013,Technology,Accessories,USB-C Hub,1639.59,3,0.0,352.76,First Class,Credit Card,Liam O'Connor
ORD-104854,2025-10-25,2025-10-28,CU-10936,Lisa Thomas,Corporate,United States,Florida,Miami,South,PR-0021,Furniture,Chairs,Executive Leather Chair,2462.9,5,0.0,961.4,Standard Class,PayPal,Alex Turner
ORD-110559,2023-07-21,2023-07-28,CU-11939,Patricia Martinez,Corporate,United States,Georgia,Savannah,South,PR-0046,Office Supplies,Art,Whiteboard Markers,31.3,1,0.3,5.5,Second Class,Bank Transfer,Alex Turner
ORD-104890,2023-07-19,2023-07-21,CU-10254,John Ramirez,Consumer,United States,Massachusetts,Worcester,East,PR-0010,Technology,Computers,WorkStation Elite,143.97,1,0.2,2.02,Standard Class,Bank Transfer,Grace Okafor
ORD-108217,2022-02-07,2022-02-12,CU-11010,Deborah Robinson,Consumer,United States,Tennessee,Nashville,South,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,359.88,4,0.0,177.02,Second Class,Debit Card,Grace Okafor
ORD-103392,2023-12-01,2023-12-08,CU-11718,Paul Jackson,Consumer,United States,Nevada,Reno,West,PR-0001,Technology,Phones,UltraPhone X12,3145.39,6,0.2,263.68,Standard Class,Cash on Delivery,Ethan Wu
ORD-109600,2023-10-18,2023-10-20,CU-12073,Brian Torres,Home Office,United States,Washington,Seattle,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,1043.43,1,0.0,238.41,Standard Class,Cash on Delivery,Daniel Kim
ORD-105222,2022-10-02,2022-10-04,CU-10893,Mark King,Consumer,United States,New Jersey,Newark,East,PR-0006,Technology,Computers,ProBook 15,859.7,1,0.2,-34.54,Standard Class,Cash on Delivery,Grace Okafor
ORD-107673,2023-09-03,2023-09-07,CU-11182,Robert Harris,Consumer,United States,Oregon,Portland,West,PR-0001,Technology,Phones,UltraPhone X12,790.66,2,0.0,172.55,Standard Class,Bank Transfer,Grace Okafor
ORD-109331,2023-07-30,2023-08-02,CU-11856,Charles Allen,Corporate,United States,Georgia,Atlanta,South,PR-0023,Furniture,Tables,Conference Table Oak,2107.32,4,0.4,-326.4,Standard Class,Debit Card,Daniel Kim
ORD-100505,2024-02-01,2024-02-02,CU-10434,Melissa Scott,Corporate,United States,New Jersey,Newark,East,PR-0010,Technology,Computers,WorkStation Elite,523.86,2,0.0,120.26,Standard Class,Cash on Delivery,Carlos Mendes
ORD-101560,2023-01-13,2023-01-15,CU-11682,Joshua Harris,Corporate,United States,Massachusetts,Worcester,East,PR-0026,Furniture,Tables,Glass Office Desk,687.04,1,0.05,154.42,Same Day,Cash on Delivery,Carlos Mendes
ORD-107538,2023-05-26,2023-06-01,CU-11583,Robert White,Corporate,United States,Oregon,Portland,West,PR-0014,Technology,Accessories,Laptop Stand,981.98,2,0.05,228.94,Standard Class,Cash on Delivery,Liam O'Connor
ORD-106610,2025-09-23,2025-09-26,CU-10921,Deborah Young,Corporate,United States,Florida,Miami,South,PR-0045,Office Supplies,Art,Highlighter Pack,61.51,1,0.15,28.69,Standard Class,Bank Transfer,Maria Silva
ORD-107616,2022-08-29,2022-09-02,CU-11307,Barbara Rodriguez,Corporate,United States,California,San Francisco,West,PR-0014,Technology,Accessories,Laptop Stand,1652.08,3,0.1,213.96,Same Day,Debit Card,Carlos Mendes
ORD-106404,2023-08-06,2023-08-10,CU-10461,Mark Perez,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0040,Office Supplies,Binders,Presentation Binder,209.5,3,0.05,94.67,First Class,Bank Transfer,Daniel Kim
ORD-111534,2022-08-16,2022-08-17,CU-10293,Kenneth Torres,Corporate,United States,Tennessee,Memphis,South,PR-0023,Furniture,Tables,Conference Table Oak,4838.19,6,0.3,297.23,Same Day,Bank Transfer,Alex Turner
ORD-101120,2025-04-23,2025-04-29,CU-11425,Thomas Wilson,Consumer,United States,Washington,Seattle,West,PR-0017,Technology,Copiers,PrintMaster 200,1960.18,2,0.0,275.65,First Class,PayPal,Grace Okafor
ORD-111823,2022-06-13,2022-06-17,CU-10968,John Jackson,Consumer,United States,New Jersey,Jersey City,East,PR-0025,Furniture,Tables,Round Meeting Table,1527.18,2,0.05,347.95,Standard Class,Debit Card,Maria Silva
ORD-104682,2025-04-18,2025-04-19,CU-10057,Melissa Scott,Corporate,United States,Nevada,Reno,West,PR-0019,Furniture,Chairs,ErgoChair Deluxe,304.18,1,0.05,79.35,Standard Class,Credit Card,Maria Silva
ORD-108793,2022-06-14,2022-06-19,CU-11269,Amanda Walker,Consumer,United States,Tennessee,Memphis,South,PR-0024,Furniture,Tables,Standing Desk Pro,206.0,1,0.0,68.79,Standard Class,PayPal,Alex Turner
ORD-104707,2022-06-25,2022-06-30,CU-10072,Emily Smith,Consumer,United States,Texas,Dallas,Central,PR-0030,Furniture,Furnishings,Desk Lamp LED,8495.21,8,0.1,2175.37,Standard Class,Credit Card,Nina Petrova
ORD-107282,2024-01-24,2024-01-30,CU-12097,Donald Torres,Consumer,United States,Georgia,Savannah,South,PR-0026,Furniture,Tables,Glass Office Desk,2640.61,5,0.15,575.42,Standard Class,Bank Transfer,Sofia Rossi
ORD-106569,2025-01-28,2025-01-31,CU-11907,Jessica Clark,Consumer,United States,Nevada,Reno,West,PR-0011,Technology,Accessories,Wireless Mouse,5528.52,4,0.0,1843.84,Standard Class,Bank Transfer,Priya Nair
ORD-103941,2022-11-26,2022-12-03,CU-11096,Kimberly Clark,Corporate,United States,North Carolina,Charlotte,South,PR-0021,Furniture,Chairs,Executive Leather Chair,1122.5,1,0.0,333.6,Standard Class,Cash on Delivery,Grace Okafor
ORD-102737,2023-10-27,2023-11-03,CU-10695,John White,Home Office,United States,Georgia,Savannah,South,PR-0037,Office Supplies,Paper,Printer Paper Ream,205.8,3,0.2,70.04,Standard Class,Debit Card,Sofia Rossi
ORD-105631,2023-03-10,2023-03-17,CU-11665,Kenneth Lopez,Consumer,United States,Nevada,Reno,West,PR-0046,Office Supplies,Art,Whiteboard Markers,134.94,2,0.0,60.44,First Class,Bank Transfer,Sofia Rossi
ORD-108540,2023-03-18,2023-03-24,CU-10481,Michelle Miller,Consumer,United States,Michigan,Detroit,Central,PR-0031,Furniture,Furnishings,Office Rug,343.34,1,0.05,102.39,Second Class,Bank Transfer,Grace Okafor
ORD-104981,2024-01-26,2024-01-30,CU-10912,Amanda Garcia,Home Office,United States,Washington,Seattle,West,PR-0004,Technology,Phones,Phone Pro Max,4894.86,6,0.0,1285.85,Second Class,Debit Card,Sofia Rossi
ORD-102711,2024-02-06,2024-02-10,CU-10803,Joshua Garcia,Consumer,United States,Ohio,Columbus,Central,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,496.98,1,0.0,179.63,First Class,Cash on Delivery,Carlos Mendes
ORD-111529,2024-07-01,2024-07-04,CU-10460,Donald Walker,Home Office,United States,Pennsylvania,Pittsburgh,East,PR-0043,Office Supplies,Storage,File Sorter,22.88,2,0.2,5.65,Standard Class,Cash on Delivery,Nina Petrova
ORD-104878,2022-06-16,2022-06-17,CU-12149,Patricia Harris,Home Office,United States,New York,Buffalo,East,PR-0025,Furniture,Tables,Round Meeting Table,1637.31,5,0.15,295.28,Standard Class,Cash on Delivery,Nina Petrova
